place_id,name,lat,lon,rating,user_ratings_total,types
ChIJ0w21LKmW3zgRNzuKYPL5WhA,Niazi Vet Pharmacy,33.5903521,72.98721789999999,5.0,3.0,"pharmacy, food, health, store, point_of_interest, establishment"
ChIJ_THwW6OX3zgRUxciltcFVLA,Dawood Pharmacy,33.5905937,72.9876294,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJZ4VandWX3zgRWx_C9HEdz9w,Ch Hafeez Market,33.6024733,72.9799641,,,"pharmacy, beauty_salon, car_repair, lodging, point_of_interest, food, store, health, establishment"
ChIJhWuwLPuX3zgRfUDPJmDARGo,Pharma Care Medicos,33.600929,72.9796637,4.5,4.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJExNOnsOX3zgRxCgVP3LW9_I,Shan dental clinic,33.6115007,72.9858994,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJSeoWtvCX3zgRO3EhEoxwDKk,Yellow Pharmacy & Clinic,33.6019382,72.9835958,4.8,5.0,"pharmacy, hospital, point_of_interest, store, health, establishment"
ChIJ8-42mNaU3zgRYAXBrT0I7ew,"Adil Pharmacy, Cosmetics & Optics.",33.6198825,72.9814244,4.9,9.0,"pharmacy, clothing_store, point_of_interest, health, store, establishment"
ChIJc7oHXcWX3zgRkDRVj-uWz7g,New Ideal Medical Store,33.6287962,72.9736537,3.3,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJn3jeSYiW3zgRvHbabpqjR0g,Noshahi Dawakhana,33.62358570000001,72.9790063,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJt2lSDQCX3zgRNtCqCxXAj1U,New ideal medical store,33.6240628,72.9739859,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJMZ3MqdKX3zgRDKcGxEYods0,D-HEALTH PHARMACY,33.630155,72.97199859999999,5.0,31.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJE73GRIiW3zgRUokKBbXD97I,Al-Malik Homeopathic Clinic,33.6230607,72.9795305,3.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ_eNrLWCW3zgRJlzAEa1IJTE,Care Plus Pharmacy,33.62466279999999,72.9725194,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJX3MmeIqW3zgRd34U3WlDPAg,Boots Pharmacy Grocery Cosmetics,33.62467699999999,72.9724735,3.7,62.0,"pharmacy, doctor, grocery_or_supermarket, point_of_interest, health, store, food, establishment"
ChIJ8fU_W-aX3zgRRzIfHfDnork,D Plus Pharmacy & Cosmetics,33.6221781,72.9798346,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJD4kscGCW3zgRqXmU206gv0s,Tibbi Unani Dawakhana,33.6256458,72.9703533,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJR_o2cGCW3zgRcP46SpILN7s,Ideal Medical Store,33.62564589999999,72.97034479999999,5.0,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ6aMVjYiW3zgRlj4j_HTF0Ic,Raza Dawakhana,33.6218231,72.9801107,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJmRRvjYiW3zgRDmdCcnTCm6Q,Al-Rehman Medical Store,33.6217775,72.9801339,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJtZVFvLCX3zgR9mGiiRBoKIg,ABUZAR PHARMACY,33.62900519999999,72.96942829999999,5.0,5.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJIdsOO66X3zgRjamklLh9RTg,G plus pharmacy & Cosmetics,33.6247686,72.970227,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJe15p3oOX3zgRdU5wOK9FMKI,Bahria Medical Store,33.6202349,72.9797224,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJG3I1FcqX3zgRx7ooDZlw3qA,Rehman pharmacy & Cosmetics,33.6202349,72.9797224,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJtwu_yIiW3zgREirM2LWTwog,Naveed Medicose,33.6202349,72.9797224,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJf2XeuoiW3zgRm6Nx5APvzj4,Al Sayyed Dawakhana,33.6203032,72.9808949,5.0,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJNyl6lZ2X3zgRFVjMfs2rRNM,Najeeb Pharmacy G-13/4,33.6505764,72.9716796,3.0,20.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ9TqRUQuX3zgRlXSHnfNVDC8,Better Health Pharmacy,33.6503802,72.9714918,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJs41f7fqX3zgRr58U01gpZBM,Iqbal Pharmacy,33.6503265,72.9713936,5.0,12.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ44uPNgCX3zgR6Cy67jGsbgU,Health Care Pharmacy,33.6422127,72.9763876,4.8,6.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJIRA0-xaW3zgRqu3UMvtIofg,Homeo Cure Clinic,33.6535885,72.9733488,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJa-KerieX3zgRx1E7f964Qo0,Madina Medical Store,33.6424996,72.9727147,3.7,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJCy7H9pmX3zgRCgHtWrqiZ6w,Best care pharmacy & cosmetics,33.6408922,72.980813,4.8,21.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ6TGgdwC93zgRidzGKzs2_w8,Malik Pharmacy and Cosmetics,33.6709767,72.9787747,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJHWkLAPe93zgRB2Tae_K_O9s,Hussain Medical Store,33.6710442,72.9786381,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJZWGpIPi93zgRVzMBwi3tdAM,Zaki Chemist,33.6704295,72.98150369999999,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJi7FdJ_i93zgRCWMgg_2Xn9k,Azmat Homeo Medical Centre,33.67049189999999,72.98150240000001,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJKRsbjjS93zgRxxcr9VFuGuM,Al_ Fawad pharmacy,33.6696133,72.98279289999999,3.7,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ2YdfXgCX3zgRjRPCNqVRADI,Murad pharmacy G-12 Aslam market,33.6684858,72.9836521,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJORTSxmC93zgR8lzy0947gv4,Sultana Pharmacy,33.6733026,72.97779899999999,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJfZiKXwC93zgRmfcyP4LLeZ0,Eman Medical Store,33.6731662,72.97488849999999,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJO5LUuXK93zgRtdNt4508uMA,Pakistan Pansar Store & Duwa Khana,33.6704894,72.98440049999999,5.0,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJAY8g8Pi93zgRsbjEPS6e288,Natural Homeopathic Centre,33.6711842,72.98519499999999,3.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJiVJupA6X3zgRSNcQdZFE148,Mustafa Medical Store and Cosmetics,33.668716,72.9861052,4.0,5.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJF6EXzBeX3zgRgNWc6ZXp-og,Care pharmacy,33.66370920000001,72.9861415,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ_9K9c--93zgR69VlvaNtVd0,Healing Chemist,33.682578,72.98024339999999,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJYR4Z8cG93zgRQgptYbJPyh4,Najeeb Chemist,33.6904389,72.9751094,4.3,14.0,"drugstore, pharmacy, point_of_interest, health, store, establishment"
ChIJy6HoYca93zgRief0NGSw1TU,Flagship Trading,33.6826533,72.98002129999999,5.0,1.0,"veterinary_care, pharmacy, point_of_interest, health, store, establishment"
ChIJFWty33e93zgRhaP4IcnkBEI,Zoha Medical Center,33.6947417,72.9794853,5.0,1.0,"pharmacy, hospital, doctor, point_of_interest, health, store, establishment"
ChIJWX07TgC93zgRVpbTWTjyiqY,ISLAMABAD MEDICS PHARMACY,33.684782,72.9864865,5.0,5.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ40evxP293zgR4PvVEJGuDvY,Hakeem Nisar Dawa khana,33.69636029999999,72.9743065,4.4,31.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJKVQ5Fsa93zgR38zAngg8io0,Redx Pharmacy,33.7042438,72.9785745,4.6,9.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJqZtTZbu_3zgRUxyT6PCnBjo,Everon Pharma,33.7041071,72.9761686,4.7,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ6UVZsze93zgRitei8-tnr3A,Shah Medical Care,33.704239,72.97993579999999,4.5,2.0,"pharmacy, local_government_office, point_of_interest, health, store, establishment"
ChIJMSgSjiq93zgRBhFVfxE1zT8,Margalla Pharmacy,33.7042282,72.9801574,4.1,8.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ-4BrZWu93zgRXsI2nrWEPLM,D.Mart Pharmacy,33.7040569,72.9802608,4.6,5.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJJ3Wkrs-93zgR_QrPMqcnlFU,Najeeb Pharmacy E-11/3,33.7031183,72.9789955,4.3,113.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJWVE06Da93zgRStKfmWTDmxQ,globalway group of company,33.7024271,72.9726359,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJb3CY0oe93zgRUdZ7bnVQ4wk,Najeeb pharmacy E-11/2,33.69995399999999,72.972996,4.1,122.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJC2vE6p2T3zgRbSohjiI13Ww,Baig Medical Store,33.5202315,72.9979956,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJyWoKGA6T3zgRzarpa0mrw4g,ALI,33.5470671,73.0028961,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJoacrayqT3zgRnonJsccF8Vs,Osama pharmacy,33.54728219999999,73.0030527,5.0,6.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJQcN3NwCT3zgRtzzeYcfEgng,RK PHARMACY,33.5540761,72.9941666,5.0,6.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJa78BNImR3zgRE3FfxwalV14,RF pharmacy,33.5485771,73.0057216,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ07fWMBiT3zgRg-RaoM5hZR4,Al Sayyid Pharmacy,33.5497006,73.006237,5.0,11.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJGRpV3omT3zgRNfHgYw-3Wlk,Gakhar warehouse,33.5696575,72.9951722,5.0,3.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJjRblc76R3zgRgRU7Kii5exs,Bismillah pharmacy,33.5645869,72.99228049999999,,,"pharmacy, veterinary_care, health, point_of_interest, store, establishment"
ChIJl14F4QGT3zgR3K8AuS3SLBQ,CITI PLUS PHARMACY & COSMETICS,33.5694216,73.00698059999999,3.7,3.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJIVRQMNGX3zgRpxcAXAOSSWU,TAIMOOR PAAMU pharmacy,33.5923043,72.9890429,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJW4uDGR6U3zgRAzJ2xP807Pg,Hussain Pharmacy & Cosmetics,33.6010268,72.9937695,4.0,9.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJj5OvOXWV3zgRBnzLMEDByj0,Life Line medical store,33.6105592,72.99997890000002,4.5,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJbT1A64qV3zgRWyAetZPGcqA,USMANI PHARMACY,33.6118492,73.0013086,4.4,5.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ6xWMzmiV3zgRyFxnapq-1Ek,Ahmed Pharmacy,33.6116222,73.0016929,5.0,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJcWzNgCOU3zgR3Xf2a3Yv7RY,Western Chemist,33.6116825,73.0017569,4.8,9.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJo2lotheV3zgR4OVEFnLohHU,Seham Pharmacy,33.6119098,73.0014766,4.3,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJiRjLQSOU3zgRs7O1rFPePuE,UK Homeopathic Clinic,33.6109769,73.003712,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJ7VpsOCOU3zgRM4BFYhKknhU,Getwell Pharmacy,33.6107737,73.004027,2.7,6.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ4celAgCV3zgRkiwoQARH_Eg,Pasban Pharmacy,33.6107304,73.0042983,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJc5__9SGV3zgRdW0XDx21v_c,"Zeest Medicos, Medical store",33.6119727,73.00411520000002,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJcRhUpySU3zgRw53oYBj1oRk,Bismillah Homeo Clinic,33.6122266,73.0039887,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJGRKK0TyU3zgRkJGYc5CQm2c,"Sadiq Distributor 348A, main peshawar road chour harpal rawalpindi",33.6104112,73.0052173,4.0,3.0,"pharmacy, veterinary_care, point_of_interest, store, health, establishment"
ChIJE-XGTUuX3zgR9b1DsGAOjQU,Aslam Pharmacy & Cosmetic,33.6135906,72.9920818,5.0,4.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJqxSekieU3zgROjlPr2wGQHU,Al-Hamd Dawakhana,33.614763,72.9940407,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJM6GR2XuV3zgRt4A9E4Hg-jk,Qazi Medical store,33.6100625,73.0060625,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJLfZXXTWT3zgRRt-uzmtlUg0,Awan Pharmacy & Cosmetics,33.601022,72.9953483,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ0ZMcsPKV3zgR9Lr82JW_5t4,Hassaan medical store,33.6016549,73.0018764,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJtWLg2zyU3zgRi192EU9i35g,Qureshi Chemist,33.610093,73.00610979999999,1.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJed3AOVCV3zgRY_XJUDGMuVg,UR Pharmacy,33.6008117,72.9992379,4.8,16.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJjRTZ8CaV3zgRdhmuCrL0ViA,Al-Usman Pharmacy,33.60188749999999,73.00256329999999,4.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJmw5yqtWV3zgRZGauVju_RvI,Yaseen Medical Store,33.6008981,73.0000431,5.0,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJYbFBb52W3zgRULuIUUkW64c,Nafees Medical Store,33.61422859999999,72.9924454,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJec0vBp2W3zgR0DubR0tSYyY,New Taj Homeo Clinic & Dawakhana,33.6132983,72.9910139,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJKRiUC8CV3zgRvJv7C2K_r0Y,Hassan veternery store,33.60045089999999,72.9954008,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJdyjVVpyW3zgRvrVyfm5dD0U,Ajmeri Dawakhana & Pansar Store,33.61255000000001,72.98981789999999,3.3,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJEVejUJyW3zgR6iUnRVvzpR8,Azeemi Homeo Clinic,33.6124658,72.9896617,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJdfHHUJyW3zgRHul2WgJJXys,Ajmeri Medical Store,33.61246549999999,72.9896613,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJp7daVwuV3zgRAL-Vd5XKPCE,Raza Pharmacy,33.60037369999999,72.99531689999999,4.2,5.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ10WUEV2X3zgRoyZTmZ6avqY,MEDLINE PHARMACY,33.60091199999999,72.9932956,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJj-lgHQCV3zgRJMTG2cH8bT8,Doctor Pharmacy (Dr.Abdullah Khilji),33.6142109,73.004226,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJO1glVQCV3zgRAtuH5IsVPaA,Dr Jahangir sandhu,33.614347,73.0040846,5.0,2.0,"drugstore, pharmacy, point_of_interest, store, health, establishment"
ChIJp7OYMwCX3zgR3OC-z3i3amA,Al Noor Pharmacy,33.6121371,72.98889299999999,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJNwsYc3CX3zgRxtzB1-yq9Mc,City Medicose,33.6120746,72.98873780000001,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJgRBCTwqV3zgRZDf8DgiQlLU,The Attock Pharmacy,33.6034342,73.0060256,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJM_4OhsaV3zgR4vnH1NSBPkM,Al Munawar pharmacy and cosmetics,33.60395,73.0067047,5.0,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ27jkI52W3zgRclXApZxIFwA,Kashmir Dawakhana,33.6146831,72.9907374,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJwbqrymyT3zgRw1R5erY3MXQ,Taj Pharmacy Raja Ali Akbar street,33.6350398,73.0003122,4.0,4.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJu-m_F9eV3zgR5r67H8gHXTA,Alnoor Pharmacy and Clinic,33.6199521,72.9952529,,,"pharmacy, hospital, health, point_of_interest, store, establishment"
ChIJfSW-sCmU3zgRdZoRzSx3eyY,Ali Medical Store,33.6197092,72.99519280000001,4.2,6.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ6TdTcgCV3zgR5cgbchYSp9g,Health plus pharmacy,33.61941059999999,72.9953044,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJbXp5pCmU3zgRgdcGpLRWPII,Care Medic pharmacy,33.61937819999999,72.995316,4.2,9.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJHQoawP6V3zgRIfTpew_-Yoc,NOOR CLINIC,33.66711089999999,72.9978412,4.3,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJP14TG_-V3zgREJegRQN14cM,Al-Amin pharmacy,33.6683853,72.9972434,4.3,9.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJvWimBP-V3zgRF2HlzjUbPcE,Al-rehman Pharmacy and Cosmetics,33.6684973,72.9970924,3.9,26.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJe79B2v6V3zgRvC04LAtWODM,Al-Sheikh Dawakhana,33.6679816,72.9983651,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ8bgJG_-V3zgRwKC99Hu1zxE,Al-Zahid Chemist,33.668635,72.99719759999999,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ-0OFsgaX3zgR8qYSrEw0pmU,Nexcare Pharmacy,33.66873999999999,72.9978763,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ53lf3IqV3zgRhlB8cJwDGy8,Bakht Medical Store,33.6685183,72.996862,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJo3G2LpSV3zgRezS5W9CvFEI,Khalsa Dawakhana,33.6681184,72.99856179999999,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJswM-JwCV3zgRXRZBMIIeaNs,Saeed Pharmacy and Cosmetics,33.6684506,72.99669349999999,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJtfF5BP-V3zgR3yzfn1bVwSc,Ali PHARMACY G-11 Markaz,33.6685527,72.9967602,4.3,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJo409DQCV3zgR-eYo1N-E7mk,SK son’s Pharmacy,33.6689686,72.9978343,5.0,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJSZMuPf-V3zgRtgPRJRKEo00,C Green Chemist & Cosmetics,33.6690168,72.9979108,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJuX-ywfKV3zgRpTsA1QzcKXg,Mustafa pharmacy,33.6670676,72.99781589999999,5.0,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJjQidPP-V3zgRkuyBQrrFOUw,Family Medi Care,33.6691334,72.9981688,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJCdXJMf-V3zgRAiQcfY11jpo,Standard Cosmetics & Medicines,33.6692285,72.99868169999999,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJCcGC2_iV3zgR69ppcckb_Zw,Shaheen Chemist,33.6693209,73.00015119999999,4.2,1110.0,"grocery_or_supermarket, pharmacy, food, point_of_interest, health, store, establishment"
ChIJwTWjyfiV3zgRiCH5yHYI8PI,Sadiq DawaKhana,33.672725,72.99659559999999,4.5,11.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ5brIl6C93zgRdaB8VE14WFA,B-D-H Pharmacy,33.6720398,72.9915534,3.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJVQPuUumX3zgRbTp_2cyrVIY,aadil clinic,33.6673804,72.98949879999999,,,"drugstore, pharmacy, point_of_interest, health, store, establishment"
ChIJibsmPiGX3zgRD7o_1JCXSM0,Al Raheem Pharmacy,33.6643689,72.99063939999999,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ12nZp0WX3zgRFXMHVxn7vNA,Al Meher Pharmacy,33.662863,72.9902455,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJZbO12saX3zgRaw8-oAIx0Ek,Madina Medical Store,33.6627731,72.9899168,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJz5kwuTi_3zgRMgTQ8ojqAug,PureHeal Pharmacy,33.69076,72.9988207,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJW5kLoOO93zgRv4J6yaOkYWU,Shaheen Chemist,33.6833491,72.9888739,4.2,202.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJh8OuCuO93zgRPYg6f7RF4mM,D.WATSON CHEMIST F-11 MARKAZ,33.68331249999999,72.9890625,4.3,1798.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJd0hvcbGN3zgREYM3eQfNHhs,Raziya Foundation Eye Hospital,33.4741224,73.0146975,4.8,37.0,"hospital, pharmacy, point_of_interest, doctor, health, store, establishment"
ChIJRXntscqT3zgRNYvuHarjFtM,Eman Pharmacy bank colony dhamyal road Rawalpindi,33.5477313,73.0154391,4.4,9.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ77fc6fyT3zgRrSWxKftsXiI,Ehsaas pharmacy & cosmetics,33.5454774,73.0179352,5.0,6.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJuZNSZrWT3zgRS0UNb9z93hk,Madina Medical Store,33.5450214,73.01754439999999,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJce5vHwCT3zgR3ZiSXHIbJnw,better life pharmacy,33.54656009999999,73.021227,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJIXQeJwCT3zgR7bbs-OGaa4Q,Pak Kashmir Pharmacy,33.54460439999999,73.0169667,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJVza2scqT3zgRWEPTMIJdEBs,Iman Medical Store & Cosmetics,33.5437421,73.0160647,4.6,9.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJryqfVl-T3zgRFZensR4eMzA,MEDCARE PHARMACY,33.5530848,73.0173056,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ3d33YwKT3zgR0bUg-PczObg,Pharm-X Pharmacy,33.5530908,73.0172776,4.5,11.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJlcOoq7ST3zgRJ3503iDDVoM,N.K.B medical store,33.5443745,73.0226796,5.0,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJuUL6E5iT3zgR3t2e0itImg4,Naveed Medicose,33.5529278,73.0252634,4.7,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJuSoHXceT3zgRkfJFGDvd1xg,Janjua market Bilal medical store shop#4,33.55590410000001,73.0211831,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJY1IZKa2P3zgRRcK3tH_n6oM,SAJID HOMOEOPATHIC CLINIC,33.556537,73.0168381,5.0,8.0,"drugstore, pharmacy, point_of_interest, health, store, establishment"
